dia,localidad,provincia,temperaturaMax,horaRegistroTempMac,temperaturaMin,horaRegistroTempMin,precipitacion
2017-10-29,Valverde,Santa Cruz de Tenerife,22.0,17:10,15.0,17:10,0.0
2017-10-29,Hierro Aeropuerto,Santa Cruz de Tenerife,29.2,17:40,23.4,17:40,0.0
2017-10-29,Frontera, Sabinosa,Santa Cruz de Tenerife,29.6,14:30,21.9,14:30,0.0
2017-10-29,Alforja,Tarragona,21.1,17:00,12.5,17:00,0.0
2017-10-29,Reus Aeropuerto,Tarragona,24.7,16:10,10.7,16:10,0.0
2017-10-29,Valls,Tarragona,23.2,15:10,11.0,15:10,0.0
2017-10-29,Tarragona,Tarragona,25.2,15:50,13.6,15:50,0.0
2017-10-29,Llorac,Tarragona,18.0,16:40,4.4,16:40,0.0
2017-10-29,Horta de Sant Joan,Tarragona,21.1,17:00,12.6,17:00,0.0
2017-10-29,La Pobla de Massaluca,Tarragona,21.2,17:10,12.7,17:10,0.0
2017-10-29,Cabac�s,Tarragona,22.3,16:50,11.1,16:50,0.0
2017-10-29,Rasquera,Tarragona,24.3,16:20,15.6,16:20,0.0
2017-10-29,Tortosa,Tarragona,26.9,16:10,17.3,16:10,0.0
2017-10-29,Sant Jaume d'Enveja,Tarragona,23.9,14:30,15.9,14:30,0.0
2017-10-29,Teruel,Teruel,19.8,16:40,8.3,16:40,0.0
2017-10-29,Jabaloyas,Teruel,15.2,15:50,6.5,15:50,0.0
2017-10-29,Cedrillas,Teruel,17.3,15:50,4.9,15:50,0.0
2017-10-29,Mosqueruela,Teruel,17.3,15:50,5.8,15:50,0.0
2017-10-29,Santa Eulalia del Campo,Teruel,18.6,16:20,7.6,16:20,0.0
2017-10-29,Calamocha,Teruel,19.0,15:10,6.1,15:10,0.0
2017-10-29,Fonfr�a,Teruel,14.4,15:30,5.4,15:30,0.0
2017-10-29,Muniesa,Teruel,18.2,15:40,9.4,15:40,0.0
2017-10-29,Montalb�n,Teruel,17.6,16:40,7.0,16:40,0.0
2017-10-29,Hijar,Teruel,24.5,15:50,12.7,15:50,0.0
2017-10-29,Andorra,Teruel,18.8,15:20,10.0,15:20,0.0
2017-10-29,Castellote,Teruel,19.9,17:10,11.5,17:10,0.0
2017-10-29,Calanda,Teruel,21.0,16:30,11.2,16:30,0.0
2017-10-29,Alca�iz,Teruel,21.3,16:40,9.3,16:40,0.0
2017-10-29,Valderrobres,Teruel,19.5,16:50,8.3,16:50,0.0
2017-10-29,Bello,Teruel,17.2,16:10,3.2,16:10,0.0
2017-10-29,Tembleque,Toledo,22.6,16:50,7.7,16:50,0.0
2017-10-29,Mora,Toledo,22.9,16:30,8.5,16:30,0.0
2017-10-29,Toledo,Toledo,25.2,16:50,10.0,16:50,0.0
2017-10-29,San Pablo de los Montes,Toledo,22.0,16:50,11.1,16:50,0.0
2017-10-29,Navahermosa,Toledo,23.5,16:50,10.0,16:50,0.0
2017-10-29,Castillo de Bayuela,Toledo,24.8,17:10,11.5,17:10,0.0
2017-10-29,Talavera de la Reina,Toledo,25.1,17:20,9.4,17:20,0.0
2017-10-29,Oropesa,Toledo,26.1,17:30,6.4,17:30,0.0
2017-10-29,Quintanar de la Orden,Toledo,22.8,15:30,9.1,15:30,0.0
2017-10-29,Madridejos,Toledo,21.7,17:10,6.6,17:10,0.0
2017-10-29,Puerto del Rey,C�ceres,26.5,15:20,13.4,15:20,0.0
2017-10-29,Fontanars dels Alforins,Val�ncia/Valencia,22.1,15:10,8.4,15:10,0.0
2017-10-29,Oliva,Val�ncia/Valencia,22.3,15:20,15.1,15:20,0.0
2017-10-29,Miramar,Val�ncia/Valencia,23.2,13:00,16.8,13:00,0.0
2017-10-29,Barx,Val�ncia/Valencia,24.0,14:10,13.9,14:10,0.0
2017-10-29,Jalance,Val�ncia/Valencia,25.0,17:00,7.6,17:00,0.0
2017-10-29,Zarra,Val�ncia/Valencia,20.7,16:20,12.8,16:20,0.0
2017-10-29,Bicorp,Val�ncia/Valencia,24.8,15:20,12.8,15:20,0.0
2017-10-29,Ontinyent,Val�ncia/Valencia,24.3,15:50,11.5,15:50,0.0
2017-10-29,X�tiva,Val�ncia/Valencia,25.5,15:20,13.6,15:20,0.0
2017-10-29,Carcaixent,Val�ncia/Valencia,26.0,15:10,11.9,15:10,0.0
2017-10-29,Utiel,Val�ncia/Valencia,22.5,17:50,9.0,17:50,0.0
2017-10-29,Bu�ol,Val�ncia/Valencia,20.8,15:30,8.6,15:30,0.0
2017-10-29,Poliny� de X�quer,Val�ncia/Valencia,23.5,14:30,12.8,14:30,0.0
2017-10-29,Tur�s,Val�ncia/Valencia,25.3,15:00,10.4,15:00,0.0
2017-10-29,Ademuz,Val�ncia/Valencia,21.7,16:50,7.6,16:50,0.0
2017-10-29,Chelva,Val�ncia/Valencia,23.8,16:10,9.9,16:10,0.0
2017-10-29,Lliria,Val�ncia/Valencia,26.1,15:40,12.7,15:40,0.0
2017-10-29,Valencia Aeropuerto,Val�ncia/Valencia,25.1,14:30,12.9,14:30,0.0
2017-10-29,Val�ncia, Viveros,Val�ncia/Valencia,25.4,14:00,14.7,14:00,0.0
2017-10-29,Sagunto,Val�ncia/Valencia,24.7,13:10,14.3,13:10,0.0
2017-10-29,Pe�afiel,Valladolid,18.6,14:50,10.2,14:50,0.0
2017-10-29,Sard�n de Duero,Valladolid,21.3,15:10,6.2,15:10,0.0
2017-10-29,Valladolid,Valladolid,20.3,16:00,8.4,16:00,0.0
2017-10-29,Olmedo, Dep�sito de Agua,Valladolid,20.5,16:30,4.7,16:30,0.0
2017-10-29,Olmedo,Valladolid,21.3,16:10,5.9,16:10,0.0
2017-10-29,Rueda,Valladolid,20.4,16:50,4.8,16:50,0.0
2017-10-29,Fuente el Sol,Valladolid,21.3,17:00,2.7,17:00,0.0
2017-10-29,Villal�n de Campos,Valladolid,20.0,17:00,6.4,17:00,0.0
2017-10-29,Medina de Rioseco,Valladolid,19.7,16:30,5.3,16:30,0.0
2017-10-29,Morales del Toro,Zamora,21.9,16:30,6.2,16:30,0.0
2017-10-29,Fuentesauco,Zamora,20.8,16:50,5.0,16:50,0.0
2017-10-29,Villaf�fila,Zamora,22.3,16:10,4.7,16:10,0.0
2017-10-29,Zamora,Zamora,21.5,16:30,5.8,16:30,0.0
2017-10-29,Benavente,Zamora,21.8,16:50,4.8,16:50,0.0
2017-10-29,Sanabria, Robleda-Cervantes,Zamora,20.2,17:40,-0.6,17:40,0.0
2017-10-29,Villardeciervos,Zamora,22.1,16:30,1.2,16:30,0.0
2017-10-29,Santiba�ez de Vidriales,Zamora,21.3,17:30,2.9,17:30,0.0
2017-10-29,Pozuelo de Tabara,Zamora,21.6,17:30,5.5,17:30,0.0
2017-10-29,Villadepera,Zamora,20.6,17:00,7.7,17:00,0.0
2017-10-29,Fresno de Sayago,Zamora,21.0,17:10,2.2,17:10,0.0
2017-10-29,Alca�ices,Zamora,21.6,16:10,6.7,16:10,0.0
2017-10-29,Sos del Rey Cat�lico,Zaragoza,18.7,15:30,11.7,15:30,0.0
2017-10-29,Tarazona,Zaragoza,18.9,16:00,10.7,16:00,0.0
2017-10-29,Ejea de los Caballeros,Zaragoza,21.7,16:20,11.7,16:20,0.0
2017-10-29,Castejon de Valdejasa,Zaragoza,19.2,14:30,8.8,14:30,0.0
2017-10-29,Alhama de Aragon,Zaragoza,23.0,16:10,7.8,16:10,0.0
2017-10-29,Daroca,Zaragoza,19.8,16:20,6.0,16:20,0.0
2017-10-29,Calatayud,Zaragoza,22.1,17:30,5.3,17:30,0.0
2017-10-29,La Almunia de Do�a Godina,Zaragoza,21.0,14:40,11.8,14:40,0.0
2017-10-29,Zaragoza Aeropuerto,Zaragoza,20.5,15:20,13.8,15:20,0.0
2017-10-29,Zaragoza, Valdespartera,Zaragoza,20.4,15:40,13.6,15:40,0.0
2017-10-29,Leci�ena,Zaragoza,22.6,15:40,7.7,15:40,0.0
2017-10-29,Valmadrid,Zaragoza,18.9,14:30,11.4,14:30,0.0
2017-10-29,Quinto,Zaragoza,22.0,15:30,14.1,15:30,0.0
2017-10-29,Caspe,Zaragoza,23.5,17:00,14.1,17:00,0.0
2017-10-29,Bujaraloz,Zaragoza,21.8,16:10,9.9,16:10,0.0
2017-10-30,Estaca de Bares,A Coru�a,16.9,14:40,15.2,14:40,0.0
2017-10-30,As Pontes,A Coru�a,18.1,12:00,7.9,12:00,0.0
2017-10-30,A Coru�a,A Coru�a,19.7,13:10,12.7,13:10,0.0
2017-10-30,A Coru�a Aeropuerto,A Coru�a,20.2,14:30,6.7,14:30,0.0
2017-10-30,Carballo, Depuradora,A Coru�a,19.0,14:10,4.6,14:10,0.0
2017-10-30,Cabo Vilan,A Coru�a,16.3,13:10,13.9,13:10,0.0
2017-10-30,Vimianzo,A Coru�a,17.7,13:40,11.4,13:40,0.0
2017-10-30,Fisterra,A Coru�a,20.6,02:10,13.2,02:10,0.0
2017-10-30,Mazaricos,A Coru�a,17.9,12:50,10.1,12:50,0.0
2017-10-30,Sobrado,A Coru�a,17.5,13:40,9.1,13:40,0.0
2017-10-30,Santiago de Compostela Aeropuerto,A Coru�a,19.7,15:20,9.2,15:20,0.0
2017-10-30,Noia,A Coru�a,21.7,13:30,13.1,13:30,0.0
2017-10-30,Boiro,A Coru�a,23.0,15:40,13.4,15:40,0.0
2017-10-30,Padr�n,A Coru�a,23.0,15:20,9.9,15:20,0.0
2017-10-30,Santiago de Compostela,A Coru�a,21.1,15:30,10.9,15:30,0.0
2017-10-30,Rois, Casas do Porto,A Coru�a,20.3,16:00,11.5,16:00,0.0
2017-10-30,Villarrobledo,Albacete,24.1,15:00,9.3,15:00,0.0
2017-10-30,Munera,Albacete,19.4,16:00,4.3,16:00,0.0
2017-10-30,Yeste, Embalse Fuensanta,Albacete,25.6,16:20,11.6,16:20,0.0
2017-10-30,Nerpio,Albacete,19.8,15:00,4.1,15:00,0.0
2017-10-30,Yeste,Albacete,22.0,15:40,8.3,15:40,0.0
2017-10-30,Hell�n,Albacete,21.8,15:30,13.8,15:30,0.0
2017-10-30,Tobarra,Albacete,22.6,15:50,11.3,15:50,0.0
2017-10-30,Albacete Base A�rea,Albacete,20.2,16:40,8.1,16:40,0.0
2017-10-30,Chinchilla,Albacete,19.6,15:20,10.3,15:20,0.0
2017-10-30,Albacete,Albacete,21.9,15:10,11.1,15:10,0.0
2017-10-30,Alcal� del J�car,Albacete,23.9,16:00,10.9,16:00,0.0
2017-10-30,Almansa,Albacete,21.0,14:50,7.7,14:50,0.0
2017-10-30,Orihuela,Alacant/Alicante,24.6,14:30,13.7,14:30,0.0
2017-10-30,Pinoso,Alacant/Alicante,19.8,16:00,7.2,16:00,0.0
2017-10-30,Rojales,Alacant/Alicante,24.8,13:50,15.7,13:50,0.0
2017-10-30,Villena,Alacant/Alicante,22.2,15:50,9.5,15:50,0.0
2017-10-30,Novelda,Alacant/Alicante,23.9,14:30,13.8,14:30,0.0
2017-10-30,Elche/Elx,Alacant/Alicante,25.4,13:10,13.4,13:10,0.0
2017-10-30,Alicante-Elche Aeropuerto,Alacant/Alicante,24.6,14:20,15.2,14:20,0.0
2017-10-30,Alicante/Alacant,Alacant/Alicante,24.8,14:30,14.8,14:30,0.0
2017-10-30,Benidorm,Alacant/Alicante,23.9,12:10,14.9,12:10,0.0
2017-10-30,J�vea/ X�bia,Alacant/Alicante,23.9,11:40,14.2,11:40,0.0
2017-10-30,Pego,Alacant/Alicante,23.0,15:00,15.3,15:00,0.0
2017-10-30,Alcoy/Alcoi,Alacant/Alicante,23.6,15:30,11.5,15:30,0.0
2017-10-30,V�lez Blanco - Topares,Almer�a,21.4,16:20,7.2,16:20,0.0
2017-10-30,Adra,Almer�a,25.8,10:10,17.9,10:10,0.0
2017-10-30,El Ejido,Almer�a,25.9,10:40,16.5,10:40,0.0
2017-10-30,Roquetas de Mar,Almer�a,24.2,13:30,13.9,13:30,0.0
2017-10-30,Abla,Almer�a,22.3,14:10,9.5,14:10,0.0
2017-10-30,Almer�a Aeropuerto,Almer�a,25.3,12:20,16.3,12:20,0.0
2017-10-30,Cabo de Gata,Almer�a,23.5,11:20,19.4,11:20,0.0
2017-10-30,Garrucha, Puerto,Almer�a,23.9,11:50,17.0,11:50,0.0
2017-10-30,Albox,Almer�a,24.5,14:00,13.2,14:00,0.0
2017-10-30,Huercal Overa,Almer�a,24.4,13:00,13.5,13:00,0.0
2017-10-30,Amurrio,Araba/�lava,14.6,15:10,6.6,15:10,1.0
2017-10-30,Lalastra,Araba/�lava,12.6,12:50,4.6,12:50,0.0
2017-10-30,Agurain/Salvatierra,Araba/�lava,13.1,12:50,4.4,12:50,0.2
2017-10-30,Labastida,Araba/�lava,13.9,12:10,6.7,12:10,0.8
2017-10-30,Leza,Araba/�lava,15.3,13:50,4.8,13:50,1.4
2017-10-30,Campezo/Kanpezu,Araba/�lava,14.9,12:20,6.0,12:20,0.0
2017-10-30,Cabrales,Asturias,19.1,14:50,9.0,14:50,0.0
2017-10-30,Llanes,Asturias,21.0,13:40,11.4,13:40,0.6
2017-10-30,Amieva, Panizales,Asturias,19.8,13:30,9.9,13:30,0.0
2017-10-30,Pilo�a,Asturias,18.3,14:00,9.8,14:00,1.0
2017-10-30,Colunga,Asturias,20.2,13:00,11.2,13:00,0.2
2017-10-30,Gij�n, Campus,Asturias,19.9,12:40,9.3,12:40,1.6
2017-10-30,Cabo Pe�as,Asturias,18.5,11:10,13.5,11:10,0.1
2017-10-30,Asturias Aeropuerto,Asturias,19.5,11:40,12.0,11:40,1.6
2017-10-30,Puerto de Pajares,Asturias,12.5,10:30,4.6,10:30,0.0
2017-10-30,Pola de Lena,Asturias,16.7,12:40,8.1,12:40,0.0
2017-10-30,Aller,Asturias,15.7,13:50,4.0,13:50,0.0
2017-10-30,Mieres,Asturias,19.4,16:10,10.6,16:10,0.0
2017-10-30,Oviedo,Asturias,17.8,13:10,12.2,13:10,0.0
2017-10-30,Tineo, Soto de la Barca,Asturias,17.8,15:00,10.6,15:00,0.0
2017-10-30,Pola de Somiedo,Asturias,16.8,14:30,3.2,14:30,0.0
2017-10-30,Salas,Asturias,18.3,12:20,12.2,12:20,0.0
2017-10-30,Cabo Busto,Asturias,17.7,12:20,13.3,12:20,0.2
2017-10-30,Dega�a,Asturias,15.9,11:20,3.9,11:20,0.0
2017-10-30,Ibias, San Antolin,Asturias,17.2,13:40,8.0,13:40,0.0
2017-10-30,Villay�n, Oneta,Asturias,15.4,11:20,11.8,11:20,0.0
2017-10-30,Castropol,Asturias,17.6,11:50,11.3,11:50,0.2
2017-10-30,Taramundi, Ouria,Asturias,16.0,12:20,10.0,12:20,0.4
2017-10-30,Puerto de Leitariegos,Asturias,14.8,11:30,3.6,11:30,0.0
2017-10-30,Mu�otello,�vila,20.1,14:40,3.6,14:40,0.0
2017-10-30,�vila,�vila,17.7,14:10,2.8,14:10,0.0
2017-10-30,Gotarrendura,�vila,17.9,16:20,1.4,16:20,0.0
2017-10-30,Arevalo,�vila,19.8,16:40,-0.1,16:40,0.0
2017-10-30,Rivilla de Barajas,�vila,17.7,16:50,3.2,16:50,0.0
2017-10-30,Barco de Avila,�vila,21.4,14:50,0.0,14:50,0.0
2017-10-30,Puerto El Pico,�vila,21.5,14:50,-2.3,14:50,0.0
2017-10-30,Cebreros,�vila,24.2,13:30,10.7,13:30,0.0
2017-10-30,Candeleda,�vila,25.1,16:10,9.0,16:10,0.0
2017-10-30,Herrera del Duque,Badajoz,26.8,15:50,8.8,15:50,0.0
2017-10-30,Peraleda del Zaucejo,Badajoz,24.9,15:00,6.4,15:00,0.0
2017-10-30,Castuera,Badajoz,24.7,16:30,13.8,16:30,0.0
2017-10-30,Navalvillar de Pela,Badajoz,27.1,16:10,10.7,16:10,0.0
2017-10-30,Don Benito,Badajoz,27.2,14:50,10.4,14:50,0.0
2017-10-30,Llerena,Badajoz,24.5,15:20,12.1,15:20,0.0
2017-10-30,Villafranca de los Barros,Badajoz,26.5,16:30,7.2,16:30,0.0
2017-10-30,M�rida,Badajoz,28.9,16:10,8.1,16:10,0.0
2017-10-30,Zafra,Badajoz,27.1,17:00,8.6,17:00,0.0
2017-10-30,Almendralejo,Badajoz,25.7,15:30,10.0,15:30,0.0
2017-10-30,Badajoz Aeropuerto,Badajoz,27.8,15:50,7.9,15:50,0.0
2017-10-30,Alburquerque,Badajoz,27.4,15:50,9.6,15:50,0.0
2017-10-30,Puebla de Obando,Badajoz,26.6,15:00,11.3,15:00,0.0
2017-10-30,Badajoz,Badajoz,28.7,15:50,9.5,15:50,0.0
2017-10-30,Olivenza,Badajoz,26.4,15:00,10.0,15:00,0.0
2017-10-30,Alconchel,Badajoz,27.3,15:40,12.0,15:40,0.0
2017-10-30,Barcarrota,Badajoz,26.8,16:40,9.1,16:40,0.0
2017-10-30,Villanueva del Fresno,Badajoz,28.3,14:50,11.6,14:50,0.0
2017-10-30,Monesterio,Badajoz,24.5,16:30,11.6,16:30,0.0
2017-10-30,Fuente de Cantos,Badajoz,25.0,15:50,13.7,15:50,0.0
2017-10-30,Jerez de los Caballeros,Badajoz,27.7,16:20,10.5,16:20,0.0
2017-10-30,Fregenal de la Sierra,Badajoz,25.3,14:50,8.4,14:50,0.0
2017-10-30,Azuaga,Badajoz,24.8,15:20,10.0,15:20,0.0
2017-10-30,Pontons,Barcelona,18.9,13:50,8.8,13:50,0.0
2017-10-30,Vilafranca del Pened�s,Barcelona,23.9,15:00,9.4,15:00,0.0
2017-10-30,Sitges,Barcelona,22.8,13:30,14.0,13:30,0.0
2017-10-30,Berga,Barcelona,18.4,15:20,4.5,15:20,0.0
2017-10-30,Balsareny,Barcelona,19.0,16:10,4.0,16:10,0.0
2017-10-30,Prats de Llu�an�s,Barcelona,18.8,14:40,3.9,14:40,0.0
2017-10-30,Moi�,Barcelona,17.4,13:40,6.1,13:40,0.0
2017-10-30,Manresa,Barcelona,19.5,15:20,6.5,15:20,0.0
2017-10-30,Monistrol de Montserrat,Barcelona,15.3,15:30,8.0,15:30,0.0
2017-10-30,Igualada,Barcelona,18.7,15:10,8.4,15:10,0.0
2017-10-30,Corbera, Pic d'Agulles,Barcelona,15.7,13:00,7.9,13:00,0.0
2017-10-30,Barcelona,Barcelona,23.5,14:30,15.0,14:30,0.0
2017-10-30,Barcelona, Museo Mar�timo,Barcelona,24.7,15:40,14.8,15:40,0.0
2017-10-30,Caldes de Montbui,Barcelona,23.8,14:30,7.4,14:30,0.0
2017-10-30,Vilassar de Dalt,Barcelona,25.5,14:10,14.1,14:10,0.0
2017-10-30,Arenys de Mar,Barcelona,24.5,12:20,12.6,12:20,0.0
2017-10-30,Fogars de Montcl�s,Barcelona,20.7,14:20,9.0,14:20,0.0
2017-10-30,Sant Juli�  de Vilatorta,Barcelona,18.4,14:50,3.7,14:50,0.1
2017-10-30,Lekeitio,Bizkaia,16.4,14:10,11.4,14:10,0.0
2017-10-30,Forua,Bizkaia,17.2,13:20,7.9,13:20,3.6
2017-10-30,Punta Galea,Bizkaia,15.2,15:00,9.5,15:00,2.5
2017-10-30,Orozko,Bizkaia,14.4,14:20,7.6,14:20,2.6
2017-10-30,Abadi�o,Bizkaia,11.4,14:20,7.1,14:20,2.2
2017-10-30,Amorebieta--Etxano,Bizkaia,15.6,13:50,7.2,13:50,0.6
2017-10-30,G�e�es,Bizkaia,13.6,15:10,7.1,15:10,1.4
2017-10-30,Bilbao Aeropuerto,Bizkaia,15.6,13:40,8.1,13:40,4.2
2017-10-30,Sopuerta,Bizkaia,15.6,14:00,7.6,14:00,3.2
2017-10-30,Coru�a del Conde,Burgos,19.6,16:20,1.4,16:20,0.0
2017-10-30,Aranda de Duero,Burgos,19.1,14:10,-1.3,14:10,0.0
2017-10-30,Pedrosa del Pr�ncipe,Burgos,17.7,14:40,2.5,14:40,0.0
2017-10-30,Palacios de la Sierra,Burgos,18.7,12:40,0.2,12:40,0.0
2017-10-30,Monterrubio de la Demanda,Burgos,13.3,13:30,2.3,13:30,0.0
2017-10-30,Villamayor de los Montes,Burgos,14.7,13:40,6.1,13:40,0.0
2017-10-30,Burgos Aeropuerto,Burgos,14.3,14:40,4.2,14:40,0.0
2017-10-30,Santa Gadea de Alfoz,Burgos,11.9,12:40,5.2,12:40,0.2
2017-10-30,Sargentes de la Lora,Burgos,14.4,14:10,5.2,14:10,0.0
2017-10-30,Briviesca,Burgos,14.0,13:10,2.0,13:10,0.0
2017-10-30,Medina de Pomar,Burgos,16.4,13:00,1.1,13:00,0.0
2017-10-30,Miranda de Ebro,Burgos,15.3,14:30,2.0,14:30,0.0
2017-10-30,Madrigal de la Vera,C�ceres,25.0,16:20,11.4,16:20,0.0
2017-10-30,Navalmoral de la Mata,C�ceres,25.3,16:00,7.0,16:00,0.0
2017-10-30,Garganta de la Olla,C�ceres,22.8,16:10,11.2,16:10,0.0
2017-10-30,Serradilla,C�ceres,23.9,15:30,13.1,15:30,0.0
2017-10-30,Jaraicejo,C�ceres,24.4,15:00,11.8,15:00,0.0
2017-10-30,Trujillo,C�ceres,25.6,16:00,10.1,16:00,0.0
2017-10-30,C�ceres,C�ceres,25.6,16:40,10.7,16:40,0.0
2017-10-30,Ca�averal,C�ceres,25.4,16:20,12.0,16:20,0.0
2017-10-30,Nu�omoral,C�ceres,26.4,15:10,3.5,15:10,0.0
2017-10-30,Guijo de Granadilla,C�ceres,26.4,16:00,11.6,16:00,0.0
2017-10-30,Herv�s,C�ceres,23.7,14:50,9.5,14:50,0.0
2017-10-30,Montehermoso,C�ceres,25.6,16:40,13.4,16:40,0.0
2017-10-30,Tornavacas,C�ceres,22.1,14:10,10.8,14:10,0.0
2017-10-30,Piornal,C�ceres,21.7,13:30,8.4,13:30,0.0
2017-10-30,Plasencia,C�ceres,26.4,16:40,10.0,16:40,0.0
2017-10-30,Coria,C�ceres,26.3,17:20,10.8,17:20,0.0
2017-10-30,Hoyos,C�ceres,25.9,15:20,13.2,15:20,0.0
2017-10-30,Zarza La Mayor,C�ceres,25.6,16:40,11.9,16:40,0.0
2017-10-30,Valverde del Fresno,C�ceres,25.5,14:00,10.4,14:00,0.0
2017-10-30,Aliseda,C�ceres,26.5,16:10,8.8,16:10,0.0
2017-10-30,Brozas,C�ceres,24.8,16:00,11.1,16:00,0.0
2017-10-30,Valencia de Alc�ntara,C�ceres,24.5,16:20,8.7,16:20,0.0
2017-10-30,Guadalupe,C�ceres,25.5,14:50,10.9,14:50,0.0
2017-10-30,Ca�amero,C�ceres,25.5,15:40,13.5,15:40,0.0
2017-10-30,Zorita,C�ceres,26.7,15:40,13.8,15:40,0.0
2017-10-30,Alcuescar,C�ceres,26.2,16:00,9.4,16:00,0.0
2017-10-30,Chipiona,C�diz,25.0,14:30,12.5,14:30,0.0
2017-10-30,Rota, Base Naval,C�diz,26.4,16:20,14.1,16:20,0.0
2017-10-30,Grazalema,C�diz,23.3,12:20,10.8,12:20,0.0
2017-10-30,Olvera,C�diz,26.1,14:00,14.6,14:00,0.0
2017-10-30,El Bosque,C�diz,26.7,15:20,11.3,15:20,0.0
2017-10-30,San Jos� del Valle,C�diz,28.2,15:40,15.0,15:40,0.0
2017-10-30,Jerez de la Frontera Aeropuerto,C�diz,27.1,15:20,10.2,15:20,0.0
2017-10-30,San Fernando,C�diz,27.1,14:20,17.1,14:20,0.0
2017-10-30,C�diz,C�diz,26.2,17:00,17.8,17:00,0.0
2017-10-30,Medina Sidonia,C�diz,25.4,15:40,16.6,15:40,0.0
2017-10-30,Vejer de la Frontera,C�diz,25.5,15:30,16.5,15:30,0.0
2017-10-30,Barbate,C�diz,27.2,13:30,17.2,13:30,0.0
2017-10-30,Tarifa,C�diz,23.8,13:40,19.6,13:40,0.0
2017-10-30,Jimena de la Frontera,C�diz,23.9,13:40,10.4,13:40,0.0
2017-10-30,San Roque,C�diz,22.4,13:20,15.8,13:20,0.0
2017-10-30,Castro Urdiales,Cantabria,18.1,14:30,11.3,14:30,1.7
2017-10-30,Ramales de la Victoria,Cantabria,16.1,13:10,7.2,13:10,1.2
2017-10-30,Barcena de Cicero, Treto,Cantabria,16.7,14:30,8.2,14:30,0.8
2017-10-30,Soba, Alto Miera,Cantabria,13.7,11:30,6.7,11:30,0.4
2017-10-30,Santander Aeropuerto,Cantabria,16.1,15:20,7.3,15:20,0.6
2017-10-30,Santander,Cantabria,15.8,15:00,11.5,15:00,0.0
2017-10-30,Villacarriedo,Cantabria,14.1,14:10,5.8,14:10,2.4
2017-10-30,Los Tojos, B�rcena Mayor,Cantabria,16.9,13:40,3.4,13:40,0.6
2017-10-30,San Felices de Buelna,Cantabria,15.8,14:40,8.8,14:40,1.4
2017-10-30,Torrelavega, Sierrapando,Cantabria,16.3,11:00,9.5,11:00,1.8
2017-10-30,San Vicente de la Barquera,Cantabria,20.0,12:20,9.2,12:20,0.2
2017-10-30,Camale�o, Fuente De,Cantabria,15.3,15:00,3.8,15:00,0.0
2017-10-30,Cill�rigo de Li�bana, Tama,Cantabria,19.1,14:50,7.2,14:50,0.0
2017-10-30,Tresviso,Cantabria,13.9,14:10,7.7,14:10,0.0
2017-10-30,Santillana del Mar, Altamira,Cantabria,17.7,12:00,9.4,12:00,2.4
2017-10-30,Reinosa,Cantabria,14.5,14:10,3.3,14:10,0.0
2017-10-30,Alto Campoo,Cantabria,12.3,13:30,4.0,13:30,0.0
2017-10-30,Valderredible, Cubillo de Ebro,Cantabria,15.4,13:00,2.1,13:00,0.0
2017-10-30,Valderredible, Polientes,Cantabria,16.8,13:50,3.8,13:50,0.1
2017-10-30,Segorbe,Castell�/Castell�n,23.4,14:30,7.9,14:30,0.0
2017-10-30,Montanejos,Castell�/Castell�n,23.4,14:50,8.4,14:50,0.0
2017-10-30,Villafranca del Cid/Vilafranca,Castell�/Castell�n,18.4,14:20,2.8,14:20,0.0
2017-10-30,Atzeneta del Maestrat,Castell�/Castell�n,24.2,14:50,6.2,14:50,0.0
2017-10-30,Castell�n - Almassora,Castell�/Castell�n,23.8,14:00,13.6,14:00,0.0
2017-10-30,Torreblanca,Castell�/Castell�n,23.1,11:50,13.9,11:50,0.0
2017-10-30,La Pobla de Benifass�-Fredes,Castell�/Castell�n,14.6,14:40,4.9,14:40,0.0
2017-10-30,Vinar�s,Castell�/Castell�n,24.1,15:20,8.0,15:20,0.0
2017-10-30,Morella,Castell�/Castell�n,16.1,14:50,6.2,14:50,0.0
2017-10-30,Castellfort,Castell�/Castell�n,14.0,15:00,5.1,15:00,0.0
2017-10-30,Ceuta,Ceuta,22.1,16:00,17.3,16:00,0.0
2017-10-30,Alcazar de San Juan,Ciudad Real,20.9,15:30,7.2,15:30,0.0
2017-10-30,Tomelloso,Ciudad Real,21.6,15:50,5.0,15:50,0.0
2017-10-30,Ciudad Real,Ciudad Real,20.5,15:10,6.3,15:10,0.0
2017-10-30,Villanueva de los Infantes,Ciudad Real,20.6,14:50,8.4,14:50,0.0
2017-10-30,Valdepe�as,Ciudad Real,20.3,15:30,6.4,15:30,0.0
2017-10-30,Viso del Marqu�s,Ciudad Real,20.9,15:00,7.0,15:00,0.0
2017-10-30,Aben�jar,Ciudad Real,21.0,15:40,7.3,15:40,0.0
2017-10-30,Puebla de Don Rodrigo,Ciudad Real,25.3,16:30,4.4,16:30,0.0
2017-10-30,Almad�n,Ciudad Real,26.5,16:50,12.6,16:50,0.0
2017-10-30,Puertollano,Ciudad Real,21.2,15:00,7.4,15:00,0.0
2017-10-30,Fuencaliente,Ciudad Real,24.0,15:00,9.1,15:00,0.0
2017-10-30,Valsequillo,C�rdoba,25.2,16:00,6.0,16:00,0.0
2017-10-30,Hinojosa del Duque,C�rdoba,23.9,15:20,7.4,15:20,0.0
2017-10-30,Carde�a,C�rdoba,25.1,14:40,12.2,14:40,0.0
